,date,number,site,src,team
1344,210618,1,https://sports.daum.net/game/80045435/highlight/vod:420047643,https://vsl.play.daum.net/vod/rvq3tyidl8zzmjh4hzhm7oq0v/mp4/mp4/rvq3tyidl8zzmjh4hzhm7oq0v_mp4_1920_1080_4M_T1.mp4?e=1627032052&rs=15160&ri=16195&h=88677611ea5246f51777aee84682dad2,SKHH
1345,210618,3,https://sports.daum.net/game/80045435/highlight/vod:420050712,https://vsl.play.daum.net/vod/rv3hwhxh1hxpmhpjhvultdcsn/mp4/mp4/rv3hwhxh1hxpmhpjhvultdcsn_mp4_1920_1080_4M_T1.mp4?e=1627032055&rs=15157&ri=14161&h=427d13ced1627debe6878d3790d509d4,SSLT
1346,210618,2,https://sports.daum.net/game/80045435/highlight/vod:420049324,https://vsl.play.daum.net/vod/rv8awxi2evdo8sgm47oh3jrcs/mp4/mp4/rv8awxi2evdo8sgm47oh3jrcs_mp4_1920_1080_4M_T1.mp4?e=1627032058&rs=15188&ri=16195&h=c13b9dbe715ef0f8357503a4b03ac6d8,SSLT
1347,210618,1,https://sports.daum.net/game/80045435/highlight/vod:420047664,https://vsu.play.daum.net/vod/rv2cd459w6voe6m5g6773l3dn/mp4/mp4/rv2cd459w6voe6m5g6773l3dn_mp4_1920_1080_4M_T1.mp4?px-time=1627032062&px-bps=15465900&px-bufahead=11&px-hash=f32dd02b97a9dc554ecb93928a97f15b,SSLT
1348,210618,4,https://sports.daum.net/game/80045435/highlight/vod:420052545,https://vsu.play.daum.net/vod/rvxvngdhsu26d2a6eukzopp49/mp4/mp4/rvxvngdhsu26d2a6eukzopp49_mp4_1920_1080_4M_T1.mp4?px-time=1627032065&px-bps=15650443&px-bufahead=10&px-hash=1f60b683756f713260161c36bbcca743,WONC
1349,210618,3,https://sports.daum.net/game/80045435/highlight/vod:420051908,https://vsu.play.daum.net/vod/rvbo1ebc58ymlfsj2xew130h3/mp4/mp4/rvbo1ebc58ymlfsj2xew130h3_mp4_1920_1080_4M_T1.mp4?px-time=1627032068&px-bps=15488896&px-bufahead=11&px-hash=7c185cc640bef01cb720d93ab5ae6160,WONC
1350,210618,2,https://sports.daum.net/game/80045435/highlight/vod:420050086,https://vsl.play.daum.net/vod/rvlqdea4qd5in5k5ab0id51gv/mp4/mp4/rvlqdea4qd5in5k5ab0id51gv_mp4_1920_1080_4M_T1.mp4?e=1627032072&rs=15175&ri=16200&h=26c5d65a410d758b48f1611df4f8eb8c,WONC
1351,210618,1,https://sports.daum.net/game/80045435/highlight/vod:420048455,https://vsl.play.daum.net/vod/rv0v181vgommqvo67zdtewj0b/mp4/mp4/rv0v181vgommqvo67zdtewj0b_mp4_1920_1080_4M_T1.mp4?e=1627032075&rs=15121&ri=16195&h=b2680c544b5e1028747ed66fdde7bc6b,WONC
1352,210619,3,https://sports.daum.net/game/80045435/highlight/vod:420067876,https://vsl.play.daum.net/vod/rv3h5zevikpvncd1j3xp42ztc/mp4/mp4/rv3h5zevikpvncd1j3xp42ztc_mp4_1920_1080_4M_T1.mp4?e=1627032078&rs=15177&ri=15097&h=c1ef56eaf400c934e8bf3effc016ade8,OBKT
1353,210619,2,https://sports.daum.net/game/80045435/highlight/vod:420066791,https://vsl.play.daum.net/vod/rvxrnedf7ljz5d4eas342958h/mp4/mp4/rvxrnedf7ljz5d4eas342958h_mp4_1920_1080_4M_T1.mp4?e=1627032082&rs=15146&ri=16200&h=8dfb677e7b48d24c7368f682452489bf,OBKT
1354,210619,1,https://sports.daum.net/game/80045435/highlight/vod:420065908,https://vsu.play.daum.net/vod/rvcz3f7tkh86jo3albyr7lrtn/mp4/mp4/rvcz3f7tkh86jo3albyr7lrtn_mp4_1920_1080_4M_T1.mp4?px-time=1627032085&px-bps=15473510&px-bufahead=11&px-hash=6dfa490ff3b17476431f0de816c52efc,OBKT
1355,210619,4,https://sports.daum.net/game/80045435/highlight/vod:420072172,https://vsl.play.daum.net/vod/rv151xv57e4w10mnmdgxla2wk/mp4/mp4/rv151xv57e4w10mnmdgxla2wk_mp4_1920_1080_4M_T1.mp4?e=1627032088&rs=15207&ri=3225&h=8cad3f7f9e3a4bc1cf874d9f349915aa,HTLG
1356,210619,3,https://sports.daum.net/game/80045435/highlight/vod:420071718,https://vsl.play.daum.net/vod/rv8ooifb7997wjflwgtphobtf/mp4/mp4/rv8ooifb7997wjflwgtphobtf_mp4_1920_1080_4M_T1.mp4?e=1627032091&rs=15162&ri=16195&h=74d8c6210a479b864b0016b4c5ecace5,HTLG
1357,210619,2,https://sports.daum.net/game/80045435/highlight/vod:420070498,https://vsu.play.daum.net/vod/rvdkpgzu8jsyr0pn7o3vn3jkz/mp4/mp4/rvdkpgzu8jsyr0pn7o3vn3jkz_mp4_1920_1080_4M_T1.mp4?px-time=1627032095&px-bps=15508434&px-bufahead=11&px-hash=381ad827ac899d061a335d2118241369,HTLG
1358,210619,1,https://sports.daum.net/game/80045435/highlight/vod:420069175,https://vsu.play.daum.net/vod/rvw1d2ehk0bom4xfd1vecc4rc/mp4/mp4/rvw1d2ehk0bom4xfd1vecc4rc_mp4_1920_1080_4M_T1.mp4?px-time=1627032098&px-bps=15510378&px-bufahead=11&px-hash=9cdd45b0a6b0b2ed4f3171d72939ce49,HTLG
1359,210619,4,https://sports.daum.net/game/80045435/highlight/vod:420072461,https://vsu.play.daum.net/vod/rv9krskldhspwsvpmjf4lv3bj/mp4/mp4/rv9krskldhspwsvpmjf4lv3bj_mp4_1920_1080_4M_T1.mp4?px-time=1627032101&px-bps=15543055&px-bufahead=10&px-hash=73839ef3f5ff57216f48ab994ab3a974,SKHH
1360,210619,3,https://sports.daum.net/game/80045435/highlight/vod:420071743,https://vsl.play.daum.net/vod/rvprxxfbhox2v3sw8gv1bj953/mp4/mp4/rvprxxfbhox2v3sw8gv1bj953_mp4_1920_1080_4M_T1.mp4?e=1627032104&rs=15212&ri=16195&h=7041d4c889708c2f7f1e72c4408b365f,SKHH
1361,210619,2,https://sports.daum.net/game/80045435/highlight/vod:420070521,https://vsl.play.daum.net/vod/rvc91xg5ylkf2f0oib982r7i5/mp4/mp4/rvc91xg5ylkf2f0oib982r7i5_mp4_1920_1080_4M_T1.mp4?e=1627032108&rs=15061&ri=16200&h=0a5b7ebf9e565ec6eec6c8f1a923e418,SKHH
1362,210619,1,https://sports.daum.net/game/80045435/highlight/vod:420069179,https://vsu.play.daum.net/vod/rv3na8ozjwc0xahwdt9bf3j6z/mp4/mp4/rv3na8ozjwc0xahwdt9bf3j6z_mp4_1920_1080_4M_T1.mp4?px-time=1627032111&px-bps=15524908&px-bufahead=11&px-hash=4f4bf8703c36293b0ac3cbc6c2ac54a1,SKHH
1363,210619,4,https://sports.daum.net/game/80045435/highlight/vod:420072917,https://vsu.play.daum.net/vod/rv8o8gilpzwscuz0plwz9d7ar/mp4/mp4/rv8o8gilpzwscuz0plwz9d7ar_mp4_1920_1080_4M_T1.mp4?px-time=1627032115&px-bps=15541634&px-bufahead=10&px-hash=0cf8653d82c9dec79ab393ad880ad92c,SSLT
1364,210619,3,https://sports.daum.net/game/80045435/highlight/vod:420071752,https://vsl.play.daum.net/vod/rv0314yt21y6ci9tdbcoks8l4/mp4/mp4/rv0314yt21y6ci9tdbcoks8l4_mp4_1920_1080_4M_T1.mp4?e=1627032118&rs=15144&ri=16200&h=7db2aaeb9614d216110250b7712150ec,SSLT
1365,210619,2,https://sports.daum.net/game/80045435/highlight/vod:420070525,https://vsl.play.daum.net/vod/rv7fmdi2ak0520rbhd7v2bf4o/mp4/mp4/rv7fmdi2ak0520rbhd7v2bf4o_mp4_1920_1080_4M_T1.mp4?e=1627032121&rs=15181&ri=16195&h=8911e79b776e8698c4934d719ae3fe02,SSLT
1366,210619,1,https://sports.daum.net/game/80045435/highlight/vod:420069185,https://vsu.play.daum.net/vod/rvfaj0fdky0yqdfhtpvizixku/mp4/mp4/rvfaj0fdky0yqdfhtpvizixku_mp4_1920_1080_4M_T1.mp4?px-time=1627032124&px-bps=15508823&px-bufahead=11&px-hash=8a9aa5e7a0d91bb737c778088c4fa5d1,SSLT
1367,210619,4,https://sports.daum.net/game/80045435/highlight/vod:420072691,https://vsu.play.daum.net/vod/rvu3wgdkyns43hlnl374ppwz1/mp4/mp4/rvu3wgdkyns43hlnl374ppwz1_mp4_1920_1080_4M_T1.mp4?px-time=1627032127&px-bps=15506696&px-bufahead=10&px-hash=cf88a8b4b717125efa717445129e7afb,WONC
1368,210619,3,https://sports.daum.net/game/80045435/highlight/vod:420071687,https://vsl.play.daum.net/vod/rvybahrmd70aq3i9xtls104c6/mp4/mp4/rvybahrmd70aq3i9xtls104c6_mp4_1920_1080_4M_T1.mp4?e=1627032131&rs=15190&ri=16200&h=37f82a91c792a00de78c8e9c0d2c136f,WONC
1369,210619,2,https://sports.daum.net/game/80045435/highlight/vod:420070422,https://vsu.play.daum.net/vod/rvnkcsroqlkx8agfsgskog5z5/mp4/mp4/rvnkcsroqlkx8agfsgskog5z5_mp4_1920_1080_4M_T1.mp4?px-time=1627032134&px-bps=15497199&px-bufahead=11&px-hash=7ed286d1ae936e0cdfc3dca582b05073,WONC
1370,210619,1,https://sports.daum.net/game/80045435/highlight/vod:420069142,https://vsu.play.daum.net/vod/rvph00143vzxup8z861cpeoyv/mp4/mp4/rvph00143vzxup8z861cpeoyv_mp4_1920_1080_4M_T1.mp4?px-time=1627032137&px-bps=15488180&px-bufahead=11&px-hash=78349cd9f33ad6d02f02025af9d0f60d,WONC
1371,210619,4,https://sports.daum.net/game/80045435/highlight/vod:420072814,https://vsu.play.daum.net/vod/rvyz1vaq8l20z5ldh6ohlnx82/mp4/mp4/rvyz1vaq8l20z5ldh6ohlnx82_mp4_1920_1080_4M_T1.mp4?px-time=1627032141&px-bps=15607371&px-bufahead=10&px-hash=f6c7b3a95c7fe113425c0c56eae040a2,OBKT
1372,210619,3,https://sports.daum.net/game/80045435/highlight/vod:420072158,https://vsl.play.daum.net/vod/rvfq9j50sle3x2xukge9sr3pn/mp4/mp4/rvfq9j50sle3x2xukge9sr3pn_mp4_1920_1080_4M_T1.mp4?e=1627032144&rs=15096&ri=16200&h=586dc1437158f7c516b2a2e2e6197500,OBKT
1373,210619,2,https://sports.daum.net/game/80045435/highlight/vod:420070876,https://vsu.play.daum.net/vod/rvzq87rzoatzvjqfe4637hhie/mp4/mp4/rvzq87rzoatzvjqfe4637hhie_mp4_1920_1080_4M_T1.mp4?px-time=1627032147&px-bps=15525111&px-bufahead=11&px-hash=e22c6f603923ba0964e34f1a562dba5e,OBKT
1374,210619,1,https://sports.daum.net/game/80045435/highlight/vod:420069603,https://vsu.play.daum.net/vod/rvlicl25lgeemcyhvx7rpesg5/mp4/mp4/rvlicl25lgeemcyhvx7rpesg5_mp4_1920_1080_4M_T1.mp4?px-time=1627032150&px-bps=15518391&px-bufahead=11&px-hash=84598b587134d91d642ac0a634c3c12e,OBKT
1375,210620,3,https://sports.daum.net/game/80045435/highlight/vod:420095711,https://vsu.play.daum.net/vod/rv9wnuowwy6kw5pykcgt9f4eo/mp4/mp4/rv9wnuowwy6kw5pykcgt9f4eo_mp4_1920_1080_4M_T1.mp4?px-time=1627032154&px-bps=15514175&px-bufahead=10&px-hash=cd3677fac107178e7821c3bbad47f0d5,HTLG
1376,210620,2,https://sports.daum.net/game/80045435/highlight/vod:420094238,https://vsl.play.daum.net/vod/rvu1d253ua9rz7by6o8479g3e/mp4/mp4/rvu1d253ua9rz7by6o8479g3e_mp4_1920_1080_4M_T1.mp4?e=1627032157&rs=15135&ri=16195&h=15747a6acffa23f18c3efe451f4d9fb1,HTLG
1377,210620,1,https://sports.daum.net/game/80045435/highlight/vod:420092960,https://vsl.play.daum.net/vod/rv8xr8q4arq9tipckehqk90q8/mp4/mp4/rv8xr8q4arq9tipckehqk90q8_mp4_1920_1080_4M_T1.mp4?e=1627032160&rs=15146&ri=16200&h=de8bdac582177f3391d1eb3db3bf10e3,HTLG
1378,210620,4,https://sports.daum.net/game/80045435/highlight/vod:420096220,https://vsu.play.daum.net/vod/rvccx6z8rfdz8bcwkankgsaov/mp4/mp4/rvccx6z8rfdz8bcwkankgsaov_mp4_1920_1080_4M_T1.mp4?px-time=1627032163&px-bps=15285433&px-bufahead=10&px-hash=0838e5b792380e3bc4fd1122633f8890,OBKT
1379,210620,3,https://sports.daum.net/game/80045435/highlight/vod:420095845,https://vsl.play.daum.net/vod/rvkzxcqkcm9ls604vt0yf5pr6/mp4/mp4/rvkzxcqkcm9ls604vt0yf5pr6_mp4_1920_1080_4M_T1.mp4?e=1627032167&rs=15209&ri=16200&h=a20f26bc64eb55137e0250d90bf19e96,OBKT
1380,210620,2,https://sports.daum.net/game/80045435/highlight/vod:420094221,https://vsu.play.daum.net/vod/rvjs3ywgha9armnz6muuzs1m1/mp4/mp4/rvjs3ywgha9armnz6muuzs1m1_mp4_1920_1080_4M_T1.mp4?px-time=1627032170&px-bps=15479628&px-bufahead=11&px-hash=e521e029428164def93e8d07cb28d0d1,OBKT
1381,210620,1,https://sports.daum.net/game/80045435/highlight/vod:420092944,https://vsu.play.daum.net/vod/rvbgbys66av63as61u3i7qa1a/mp4/mp4/rvbgbys66av63as61u3i7qa1a_mp4_1920_1080_4M_T1.mp4?px-time=1627032173&px-bps=15510241&px-bufahead=11&px-hash=c677ab18b735923246fa2f1d24602689,OBKT
1382,210620,4,https://sports.daum.net/game/80045435/highlight/vod:420096747,https://vsu.play.daum.net/vod/rv8z1jdvr7kzlqqutx7gcsodz/mp4/mp4/rv8z1jdvr7kzlqqutx7gcsodz_mp4_1920_1080_4M_T1.mp4?px-time=1627032176&px-bps=15558780&px-bufahead=10&px-hash=e577dfe859adfad55c702d92e09e8d0a,SKHH
1383,210620,3,https://sports.daum.net/game/80045435/highlight/vod:420095879,https://vsl.play.daum.net/vod/rv1sh81bfsiipowu1nsacqz7p/mp4/mp4/rv1sh81bfsiipowu1nsacqz7p_mp4_1920_1080_4M_T1.mp4?e=1627032180&rs=15135&ri=16195&h=ed11856c48abf15f4187b54d53211913,SKHH
1384,210620,2,https://sports.daum.net/game/80045435/highlight/vod:420094247,https://vsu.play.daum.net/vod/rvkxk91e2360v0fcltfc06pgo/mp4/mp4/rvkxk91e2360v0fcltfc06pgo_mp4_1920_1080_4M_T1.mp4?px-time=1627032183&px-bps=15523562&px-bufahead=11&px-hash=08eb4cc22de1c63216a8e97fdf9920c7,SKHH
1385,210620,1,https://sports.daum.net/game/80045435/highlight/vod:420092957,https://vsl.play.daum.net/vod/rv3v37u8wrvcoqadb0ea4hyg1/mp4/mp4/rv3v37u8wrvcoqadb0ea4hyg1_mp4_1920_1080_4M_T1.mp4?e=1627032186&rs=15157&ri=16195&h=4f9ae11d13101c7aac94b195fe3eb7f5,SKHH
1386,210620,4,https://sports.daum.net/game/80045435/highlight/vod:420097028,https://vsu.play.daum.net/vod/rvc2ve5hasmjgt25x4t9snr4n/mp4/mp4/rvc2ve5hasmjgt25x4t9snr4n_mp4_1920_1080_4M_T1.mp4?px-time=1627032189&px-bps=15546426&px-bufahead=10&px-hash=3f810d66846e997464f099a1226eb063,SSLT
1387,210620,3,https://sports.daum.net/game/80045435/highlight/vod:420096403,https://vsl.play.daum.net/vod/rvv89zgj3m7hbm33jnefbnp1y/mp4/mp4/rvv89zgj3m7hbm33jnefbnp1y_mp4_1920_1080_4M_T1.mp4?e=1627032193&rs=15253&ri=16195&h=1cdb24cfe0b82716f80588f7092278aa,SSLT
1388,210620,2,https://sports.daum.net/game/80045435/highlight/vod:420094239,https://vsu.play.daum.net/vod/rv8x2o48wfid5j7ovf2wquiff/mp4/mp4/rv8x2o48wfid5j7ovf2wquiff_mp4_1920_1080_4M_T1.mp4?px-time=1627032196&px-bps=15421694&px-bufahead=11&px-hash=9a694accdef07f3648a997c980c29d61,SSLT
1389,210620,1,https://sports.daum.net/game/80045435/highlight/vod:420092971,https://vsu.play.daum.net/vod/rv7r2ttb0z0sqsaugq26iwhbo/mp4/mp4/rv7r2ttb0z0sqsaugq26iwhbo_mp4_1920_1080_4M_T1.mp4?px-time=1627032199&px-bps=15518952&px-bufahead=11&px-hash=eb7e22433c6a1512c23d058e20fca0ec,SSLT
1390,210620,4,https://sports.daum.net/game/80045435/highlight/vod:420096993,https://vsu.play.daum.net/vod/rvmh29x3xwbrgxkh5di8ucij4/mp4/mp4/rvmh29x3xwbrgxkh5di8ucij4_mp4_1920_1080_4M_T1.mp4?px-time=1627032202&px-bps=15530015&px-bufahead=10&px-hash=3aad7aceca68aa3fa24f2a648ca3065c,WONC
1391,210620,3,https://sports.daum.net/game/80045435/highlight/vod:420095790,https://vsu.play.daum.net/vod/rvp36ntl45thfqf82yhaiqsxr/mp4/mp4/rvp36ntl45thfqf82yhaiqsxr_mp4_1920_1080_4M_T1.mp4?px-time=1627032206&px-bps=15589984&px-bufahead=11&px-hash=c4243de6ea5c69ecc503dae2e0f2f38e,WONC
1392,210620,2,https://sports.daum.net/game/80045435/highlight/vod:420094189,https://vsu.play.daum.net/vod/rvoqlukfpt8wmf9u08f3snvbt/mp4/mp4/rvoqlukfpt8wmf9u08f3snvbt_mp4_1920_1080_4M_T1.mp4?px-time=1627032209&px-bps=15455619&px-bufahead=11&px-hash=0802f5afdf5c440587466f3e4751beda,WONC
1393,210620,1,https://sports.daum.net/game/80045435/highlight/vod:420092909,https://vsu.play.daum.net/vod/rvmronyi3g85ujv3aw92grgy5/mp4/mp4/rvmronyi3g85ujv3aw92grgy5_mp4_1920_1080_4M_T1.mp4?px-time=1627032212&px-bps=15493769&px-bufahead=11&px-hash=202da27a838f91e24a1eecb96e32ce32,WONC
1394,210622,4,https://sports.daum.net/game/80045435/highlight/vod:420154756,https://vsl.play.daum.net/vod/rvvjs939fg68pvsmmmeezoy6j/mp4/mp4/rvvjs939fg68pvsmmmeezoy6j_mp4_1920_1080_4M_T1.mp4?e=1627032215&rs=15904&ri=820&h=4346e8e3d184632aeaffcd9b94739d46,HHSS
1395,210622,3,https://sports.daum.net/game/80045435/highlight/vod:420154363,https://vsu.play.daum.net/vod/rvnb07tcq3xhxdp003zfif5zl/mp4/mp4/rvnb07tcq3xhxdp003zfif5zl_mp4_1920_1080_4M_T1.mp4?px-time=1627032219&px-bps=15469216&px-bufahead=11&px-hash=d2c072f8879f5c229dfef1262b04e057,HHSS
1396,210622,2,https://sports.daum.net/game/80045435/highlight/vod:420152722,https://vsl.play.daum.net/vod/rvj468up699n842hgnfa4kade/mp4/mp4/rvj468up699n842hgnfa4kade_mp4_1920_1080_4M_T1.mp4?e=1627032222&rs=15174&ri=16245&h=92ee5ae8c47b8f5dd7f7744a808ba688,HHSS
1397,210622,1,https://sports.daum.net/game/80045435/highlight/vod:420151066,https://vsl.play.daum.net/vod/rvqh9llowmgadg4ni3qzqpp6d/mp4/mp4/rvqh9llowmgadg4ni3qzqpp6d_mp4_1920_1080_4M_T1.mp4?e=1627032225&rs=15102&ri=16245&h=141108123735d9a78845a836d320eb05,HHSS
1398,210622,4,https://sports.daum.net/game/80045435/highlight/vod:420154900,https://vsl.play.daum.net/vod/rvnh5a6f3ii1dwpkd5lzreouz/mp4/mp4/rvnh5a6f3ii1dwpkd5lzreouz_mp4_1920_1080_4M_T1.mp4?e=1627032228&rs=15439&ri=1267&h=8927c9a9fc2e0cb83f71747fa4328c6c,HTKT
1399,210622,3,https://sports.daum.net/game/80045435/highlight/vod:420154483,https://vsl.play.daum.net/vod/rv9c2jswu1n5983t83j0rlbzy/mp4/mp4/rv9c2jswu1n5983t83j0rlbzy_mp4_1920_1080_4M_T1.mp4?e=1627032233&rs=15159&ri=16195&h=1a2871adc228028c9c11f917aaf36d13,HTKT
1400,210622,2,https://sports.daum.net/game/80045435/highlight/vod:420152804,https://vsl.play.daum.net/vod/rvmv4ke80qfhhe828dy76j6ry/mp4/mp4/rvmv4ke80qfhhe828dy76j6ry_mp4_1920_1080_4M_T1.mp4?e=1627032236&rs=15127&ri=16245&h=df8888f61de9e35e0bcc9011843aa208,HTKT
1401,210622,1,https://sports.daum.net/game/80045435/highlight/vod:420151171,https://vsu.play.daum.net/vod/rvu4wfuyve800k1bszgrv0rpm/mp4/mp4/rvu4wfuyve800k1bszgrv0rpm_mp4_1920_1080_4M_T1.mp4?px-time=1627032239&px-bps=15456187&px-bufahead=11&px-hash=ee294e31e3835cc13ce1e13f0c902904,HTKT
1402,210622,4,https://sports.daum.net/game/80045435/highlight/vod:420154868,https://vsl.play.daum.net/vod/rv1mpgvf6hraw1ve4g6uu3yrt/mp4/mp4/rv1mpgvf6hraw1ve4g6uu3yrt_mp4_1920_1080_4M_T1.mp4?e=1627032243&rs=15234&ri=477&h=52673681595c8fa95d575682082d87a4,LGSK
1403,210622,3,https://sports.daum.net/game/80045435/highlight/vod:420154447,https://vsu.play.daum.net/vod/rv1j4zgucxax6p5g4ycglsf1a/mp4/mp4/rv1j4zgucxax6p5g4ycglsf1a_mp4_1920_1080_4M_T1.mp4?px-time=1627032246&px-bps=15524185&px-bufahead=11&px-hash=b310ed4560432f1d9c95fe5d5864afa9,LGSK
1404,210622,2,https://sports.daum.net/game/80045435/highlight/vod:420152769,https://vsu.play.daum.net/vod/rvxqdjya0j7wpul0n0pua9ly5/mp4/mp4/rvxqdjya0j7wpul0n0pua9ly5_mp4_1920_1080_4M_T1.mp4?px-time=1627032249&px-bps=15526920&px-bufahead=11&px-hash=0a3dd544e7952ec5f45173608045d962,LGSK
1405,210622,1,https://sports.daum.net/game/80045435/highlight/vod:420151135,https://vsu.play.daum.net/vod/rv6ea7u8l4ftc3lmzwoatnuql/mp4/mp4/rv6ea7u8l4ftc3lmzwoatnuql_mp4_1920_1080_4M_T1.mp4?px-time=1627032252&px-bps=15501435&px-bufahead=11&px-hash=6d01cdec1cb7d6d144ac00d7cf0c33a4,LGSK
1406,210622,4,https://sports.daum.net/game/80045435/highlight/vod:420155525,https://vsu.play.daum.net/vod/rvmgk56aw7ia3adbasdnqyher/mp4/mp4/rvmgk56aw7ia3adbasdnqyher_mp4_1920_1080_4M_T1.mp4?px-time=1627032256&px-bps=15605154&px-bufahead=10&px-hash=0346e9b7353081dbf3f280158aad6d65,NCLT
1407,210622,3,https://sports.daum.net/game/80045435/highlight/vod:420154451,https://vsu.play.daum.net/vod/rvj9hx7ad7uxtdamfkj11f0ri/mp4/mp4/rvj9hx7ad7uxtdamfkj11f0ri_mp4_1920_1080_4M_T1.mp4?px-time=1627032259&px-bps=15458447&px-bufahead=11&px-hash=fe8a1121c83c7b0c2fd8a412ab3541b2,NCLT
1408,210622,2,https://sports.daum.net/game/80045435/highlight/vod:420152791,https://vsu.play.daum.net/vod/rv3kv9jy6k6jun4e95hzanr6h/mp4/mp4/rv3kv9jy6k6jun4e95hzanr6h_mp4_1920_1080_4M_T1.mp4?px-time=1627032262&px-bps=15548838&px-bufahead=11&px-hash=051b65d8317e1efd73d91e51c26174d8,NCLT
1409,210622,1,https://sports.daum.net/game/80045435/highlight/vod:420151160,https://vsl.play.daum.net/vod/rvywk8onpqrk9jd465j7ptvdz/mp4/mp4/rvywk8onpqrk9jd465j7ptvdz_mp4_1920_1080_4M_T1.mp4?e=1627032265&rs=15136&ri=16245&h=85d5a86d3cbfc93f5ee8318c0a28d5fa,NCLT
1410,210622,5,https://sports.daum.net/game/80045435/highlight/vod:420156775,https://vsl.play.daum.net/vod/rvni5hb5dv0v4arokbexikp6r/mp4/mp4/rvni5hb5dv0v4arokbexikp6r_mp4_1920_1080_4M_T1.mp4?e=1627032269&rs=15532&ri=505&h=ce5a5cc5a24705bab0954facdae62847,WOOB
1411,210622,4,https://sports.daum.net/game/80045435/highlight/vod:420156364,https://vsu.play.daum.net/vod/rv8r0ubka3xc4lfwroe15rovd/mp4/mp4/rv8r0ubka3xc4lfwroe15rovd_mp4_1920_1080_4M_T1.mp4?px-time=1627032272&px-bps=15501879&px-bufahead=11&px-hash=dfb8430a31fdcba889471fc8ccc7e047,WOOB
1412,210622,3,https://sports.daum.net/game/80045435/highlight/vod:420154466,https://vsl.play.daum.net/vod/rvswyewqr74j1jtf5cl9agu8z/mp4/mp4/rvswyewqr74j1jtf5cl9agu8z_mp4_1920_1080_4M_T1.mp4?e=1627032275&rs=15149&ri=16200&h=4e5a74476bde6d667250488636b1e032,WOOB
1413,210622,2,https://sports.daum.net/game/80045435/highlight/vod:420152900,https://vsu.play.daum.net/vod/rvswavvx3owm61z73rirltplq/mp4/mp4/rvswavvx3owm61z73rirltplq_mp4_1920_1080_4M_T1.mp4?px-time=1627032278&px-bps=15503508&px-bufahead=11&px-hash=dddddc0b9ae5a2bf7e2fba0945e22659,WOOB
1414,210622,1,https://sports.daum.net/game/80045435/highlight/vod:420151220,https://vsu.play.daum.net/vod/rvg83wgkqaxkqg1kf40k8yram/mp4/mp4/rvg83wgkqaxkqg1kf40k8yram_mp4_1920_1080_4M_T1.mp4?px-time=1627032281&px-bps=15512751&px-bufahead=11&px-hash=608fe23f2fd0507581b2729464a1b6a3,WOOB
1415,210623,3,https://sports.daum.net/game/80045435/highlight/vod:420182758,https://vsu.play.daum.net/vod/rvk9zueywlkfnubdrwiyvkujr/mp4/mp4/rvk9zueywlkfnubdrwiyvkujr_mp4_1920_1080_4M_T1.mp4?px-time=1627032285&px-bps=15553719&px-bufahead=11&px-hash=67c4ed67ae4baa0862160e7bf678a99b,HHSS
1416,210623,2,https://sports.daum.net/game/80045435/highlight/vod:420180823,https://vsu.play.daum.net/vod/rvujor0m1myugsc8fjf9h2sie/mp4/mp4/rvujor0m1myugsc8fjf9h2sie_mp4_1920_1080_4M_T1.mp4?px-time=1627032288&px-bps=15538114&px-bufahead=11&px-hash=41a11c8aaac6091501543cdf3c3c1f46,HHSS
1417,210623,1,https://sports.daum.net/game/80045435/highlight/vod:420179152,https://vsl.play.daum.net/vod/rv7tiebwtx8ep0hp2kedx4qr4/mp4/mp4/rv7tiebwtx8ep0hp2kedx4qr4_mp4_1920_1080_4M_T1.mp4?e=1627032291&rs=15117&ri=16200&h=d105a00e5db52e09d623a9dda7cf8605,HHSS
1418,210623,4,https://sports.daum.net/game/80045435/highlight/vod:420184410,https://vsl.play.daum.net/vod/rvv4wmtroorl312uldepcllcb/mp4/mp4/rvv4wmtroorl312uldepcllcb_mp4_1920_1080_4M_T1.mp4?e=1627032294&rs=15238&ri=1452&h=aa23a44d015fccdf7a949108fe419897,HTKT
1419,210623,3,https://sports.daum.net/game/80045435/highlight/vod:420183907,https://vsl.play.daum.net/vod/rvy2tkpph509fj2g68er9363w/mp4/mp4/rvy2tkpph509fj2g68er9363w_mp4_1920_1080_4M_T1.mp4?e=1627032298&rs=15143&ri=16200&h=d525da391fc2d91e7402f624931bb770,HTKT
1420,210623,2,https://sports.daum.net/game/80045435/highlight/vod:420181939,https://vsl.play.daum.net/vod/rva3bx0wid9jgn3r5xtiauryr/mp4/mp4/rva3bx0wid9jgn3r5xtiauryr_mp4_1920_1080_4M_T1.mp4?e=1627032301&rs=15126&ri=16240&h=c843140f0ce6d66ee509677f4fdae632,HTKT
1421,210623,1,https://sports.daum.net/game/80045435/highlight/vod:420179989,https://vsl.play.daum.net/vod/rvg4d2jew9gs98ozh8qw19hxl/mp4/mp4/rvg4d2jew9gs98ozh8qw19hxl_mp4_1920_1080_4M_T1.mp4?e=1627032304&rs=15150&ri=16240&h=6424c2c55c528d94bde939a78e615333,HTKT
1422,210623,4,https://sports.daum.net/game/80045435/highlight/vod:420183417,https://vsu.play.daum.net/vod/rvve35zo0cwezrego59a1sx8i/mp4/mp4/rvve35zo0cwezrego59a1sx8i_mp4_1920_1080_4M_T1.mp4?px-time=1627032307&px-bps=15664875&px-bufahead=10&px-hash=1e19cf7e7bd5493f4a7c4392d2f461f8,LGSK
